,gvkey,predicted_return,trade_date
11186,15417,0.0325698815286159,2021-12-01
11187,20430,0.0314923971891403,2021-12-01
11188,24379,0.0314923971891403,2021-12-01
11189,28349,0.0314923971891403,2021-12-01
11190,33695,0.0322646647691726,2021-12-01
11191,39067,0.031805220991373,2021-12-01
11192,141913,0.0325698815286159,2021-12-01
11193,143356,0.0326226316392421,2021-12-01
11194,144009,0.0346362739801406,2021-12-01
11195,160225,0.0330913811922073,2021-12-01
11196,165993,0.0348086394369602,2021-12-01
11197,175263,0.0314923971891403,2021-12-01
11198,178507,0.0359812080860137,2021-12-01
11199,180081,0.0326785072684288,2021-12-01
11200,3243,0.0315618254244327,2022-03-01
11201,4601,0.0591548383235931,2022-03-01
11202,4973,0.0337854512035846,2022-03-01
11203,7065,0.0411017127335071,2022-03-01
11204,7163,0.0375280193984508,2022-03-01
11205,11811,0.0344484746456146,2022-03-01
11206,12635,0.0320149399340152,2022-03-01
11207,12726,0.032206829637289,2022-03-01
11208,15208,0.2082210779190063,2022-03-01
11209,15417,0.0344484746456146,2022-03-01
11210,24616,0.0341311916708946,2022-03-01
11211,39067,0.0321907140314579,2022-03-01
11212,63172,0.0309134870767593,2022-03-01
11213,139665,0.0344468802213668,2022-03-01
11214,144009,0.0379381105303764,2022-03-01
11215,145701,0.0333794057369232,2022-03-01
11216,149337,0.0314961858093738,2022-03-01
11217,158354,0.0375649593770504,2022-03-01
11218,160225,0.0350875109434127,2022-03-01
11219,178507,0.038040068000555,2022-03-01
11220,179534,0.0344484746456146,2022-03-01
11221,184500,0.0480023995041847,2022-03-01
11222,184700,0.0377916134893894,2022-03-01
11223,1447,0.0352318888269204,2022-06-01
11224,1449,0.0352318888269204,2022-06-01
11225,3243,0.041485064963618,2022-06-01
11226,4601,0.0810223323535677,2022-06-01
11227,4674,0.0352318888269204,2022-06-01
11228,4885,0.0374645552201104,2022-06-01
11229,4973,0.0352318888269204,2022-06-01
11230,6682,0.0375495258383334,2022-06-01
11231,6781,0.0374645552201104,2022-06-01
11232,7065,0.0352318888269204,2022-06-01
11233,7163,0.0364693161949141,2022-06-01
11234,9783,0.0352318888269204,2022-06-01
11235,10614,0.0352318888269204,2022-06-01
11236,12138,0.0352318888269204,2022-06-01
11237,12635,0.0352318888269204,2022-06-01
11238,12726,0.0353765239046006,2022-06-01
11239,13341,0.0352318888269204,2022-06-01
11240,14822,0.0352318888269204,2022-06-01
11241,15208,0.0810223323535677,2022-06-01
11242,15417,0.0352318888269204,2022-06-01
11243,20430,0.0352318888269204,2022-06-01
11244,20686,0.0352318888269204,2022-06-01
11245,24379,0.0374645552201104,2022-06-01
11246,24616,0.0352318888269204,2022-06-01
11247,28349,0.0352318888269204,2022-06-01
11248,61302,0.0352318888269204,2022-06-01
11249,61380,0.0352318888269204,2022-06-01
11250,61739,0.0352318888269204,2022-06-01
11251,63172,0.0364693161949141,2022-06-01
11252,139665,0.0352318888269204,2022-06-01
11253,141913,0.0352318888269204,2022-06-01
11254,144009,0.0352318888269204,2022-06-01
11255,149337,0.0352318888269204,2022-06-01
11256,157057,0.0352318888269204,2022-06-01
11257,158742,0.0352318888269204,2022-06-01
11258,160225,0.0352318888269204,2022-06-01
11259,163610,0.0352318888269204,2022-06-01
11260,175263,0.0352318888269204,2022-06-01
11261,177088,0.0352318888269204,2022-06-01
11262,179534,0.0364693161949141,2022-06-01
11263,179741,0.0359614153047809,2022-06-01
11264,184500,0.0352318888269204,2022-06-01
11265,189459,0.0352318888269204,2022-06-01
11266,3221,0.0542016980069577,2022-09-01
11267,4601,0.072538367617389,2022-09-01
11268,5786,0.0480476037363188,2022-09-01
11269,7065,0.0510686466732262,2022-09-01
11270,11811,0.0462404297026301,2022-09-01
11271,13561,0.062001973796859,2022-09-01
11272,15208,0.0723425837777299,2022-09-01
11273,15417,0.0521497812448494,2022-09-01
11274,20430,0.0467805005900823,2022-09-01
11275,21825,0.0560699438964628,2022-09-01
11276,24616,0.0485300452894048,2022-09-01
11277,39067,0.0542771231172035,2022-09-01
11278,61380,0.0461661320375082,2022-09-01
11279,63172,0.0463578390145788,2022-09-01
11280,139665,0.0506484084560082,2022-09-01
11281,158354,0.05229320804723,2022-09-01
11282,160225,0.0507958602979959,2022-09-01
11283,175263,0.0500598691908523,2022-09-01
11284,178507,0.0539291136962619,2022-09-01
11285,179534,0.0506209309596457,2022-09-01
11286,179741,0.0481527733495339,2022-09-01
11287,180081,0.0455337748965013,2022-09-01
11288,184500,0.0457691780220202,2022-09-01
11289,2019,0.0401003919541835,2022-12-01
11290,3221,0.0409653559327125,2022-12-01
11291,7647,0.0418458543717861,2022-12-01
11292,8007,0.0401003919541835,2022-12-01
11293,9783,0.0407772399485111,2022-12-01
11294,12635,0.0411776192486286,2022-12-01
11295,13988,0.0403847396373748,2022-12-01
11296,15208,0.0773129239678382,2022-12-01
11297,15417,0.0420264825224876,2022-12-01
11298,20430,0.0440361537039279,2022-12-01
11299,24616,0.0421185791492462,2022-12-01
11300,39067,0.0392876863479614,2022-12-01
11301,63172,0.0420043319463729,2022-12-01
11302,139665,0.0433191545307636,2022-12-01
11303,149337,0.0413892827928066,2022-12-01
11304,158354,0.0556338168680667,2022-12-01
11305,163610,0.0391067750751972,2022-12-01
11306,175263,0.0436924397945404,2022-12-01
11307,177088,0.041297186166048,2022-12-01
11308,178507,0.1419140398502349,2022-12-01
11309,179534,0.0425804443657398,2022-12-01
11310,180081,0.039948247373104,2022-12-01
11311,184500,0.0415424667298793,2022-12-01
11312,4601,0.0378634817898273,2023-03-01
11313,4674,0.0334441997110843,2023-03-01
11314,4737,0.0334441997110843,2023-03-01
11315,4885,0.0334441997110843,2023-03-01
11316,5786,0.0336990542709827,2023-03-01
11317,6682,0.0334441997110843,2023-03-01
11318,8898,0.0334441997110843,2023-03-01
11319,9783,0.0336990542709827,2023-03-01
11320,11811,0.0334441997110843,2023-03-01
11321,13341,0.0334441997110843,2023-03-01
11322,14824,0.0334441997110843,2023-03-01
11323,15208,0.0378634817898273,2023-03-01
11324,15417,0.0334441997110843,2023-03-01
11325,20430,0.0336990542709827,2023-03-01
11326,24616,0.0334441997110843,2023-03-01
11327,28349,0.0334441997110843,2023-03-01
11328,39067,0.0334441997110843,2023-03-01
11329,39750,0.0334441997110843,2023-03-01
11330,63172,0.0337341986596584,2023-03-01
11331,141913,0.0334441997110843,2023-03-01
11332,143356,0.0336990542709827,2023-03-01
11333,149337,0.0334441997110843,2023-03-01
11334,158354,0.0334441997110843,2023-03-01
11335,163610,0.0334441997110843,2023-03-01
11336,165993,0.0334441997110843,2023-03-01
11337,175263,0.0336990542709827,2023-03-01
11338,177088,0.0334441997110843,2023-03-01
11339,178507,0.0634375736117363,2023-03-01
11340,179534,0.0334441997110843,2023-03-01
11341,179741,0.0334441997110843,2023-03-01
11342,180081,0.0334441997110843,2023-03-01
11343,184500,0.0334441997110843,2023-03-01
11344,3243,0.0482941500933021,2023-06-01
11345,4601,0.072852582069681,2023-06-01
11346,4674,0.0514648777994903,2023-06-01
11347,5786,0.0490178980664865,2023-06-01
11348,6742,0.0795467859575085,2023-06-01
11349,7647,0.0516928145137377,2023-06-01
11350,9783,0.0546867208611836,2023-06-01
11351,11687,0.0476545206180227,2023-06-01
11352,13561,0.0691961029791426,2023-06-01
11353,15208,0.0757973751331844,2023-06-01
11354,15417,0.0501808086353869,2023-06-01
11355,20430,0.0450429939368364,2023-06-01
11356,21825,0.0548090690981504,2023-06-01
11357,24616,0.0452239800740311,2023-06-01
11358,31774,0.0531132491146963,2023-06-01
11359,39067,0.0458902710080785,2023-06-01
11360,41918,0.0734675763950112,2023-06-01
11361,149337,0.0501692366198233,2023-06-01
11362,158354,0.0629471568397702,2023-06-01
11363,175263,0.0457170899057854,2023-06-01
11364,178507,0.0498832010881677,2023-06-01
11365,180081,0.0475791434034937,2023-06-01
11366,184500,0.0450158772260531,2023-06-01
11367,3243,0.0605215094883137,2023-09-01
11368,4601,0.1781873987925081,2023-09-01
11369,4723,0.0347541616588941,2023-09-01
11370,4737,0.0582155814721591,2023-09-01
11371,4885,0.0640155081262716,2023-09-01
11372,6742,0.0576315992432096,2023-09-01
11373,9783,0.0592499139565061,2023-09-01
11374,11687,0.0484147500724815,2023-09-01
11375,11856,0.0881554389570243,2023-09-01
11376,12635,0.0349019812066615,2023-09-01
11377,13341,0.0331302963681555,2023-09-01
11378,15208,0.1781873987925081,2023-09-01
11379,15417,0.0371866841970266,2023-09-01
11380,20430,0.0436620074960051,2023-09-01
11381,21825,0.0920847463595732,2023-09-01
11382,24616,0.0371866841970266,2023-09-01
11383,39067,0.0346886047118031,2023-09-01
11384,39750,0.0341892322627755,2023-09-01
11385,41918,0.1781873987925081,2023-09-01
11386,149337,0.0371888498318151,2023-09-01
11387,158354,0.0741029907389963,2023-09-01
11388,177088,0.0374105181382625,2023-09-01
11389,180081,0.0337894910406736,2023-09-01
11390,3221,0.044850188220666,2023-12-01
11391,3243,0.0643547648715291,2023-12-01
11392,4601,0.1388758008652518,2023-12-01
11393,4640,0.0308748073692117,2023-12-01
11394,4737,0.0707468975665921,2023-12-01
11395,4885,0.0333441250840738,2023-12-01
11396,5786,0.0329882602104936,2023-12-01
11397,6742,0.0311042502468454,2023-12-01
11398,9783,0.0658621545858974,2023-12-01
11399,11811,0.0353277065374541,2023-12-01
11400,12635,0.0368635111987189,2023-12-01
11401,15208,0.1388758008652518,2023-12-01
11402,15417,0.0353277065374541,2023-12-01
11403,21825,0.064019086407612,2023-12-01
11404,24616,0.0353277065374541,2023-12-01
11405,30990,0.0323795969990068,2023-12-01
11406,33695,0.0305708409693141,2023-12-01
11407,39750,0.0321197646808743,2023-12-01
11408,41918,0.1388758008652518,2023-12-01
11409,133768,0.0305708409693141,2023-12-01
11410,149337,0.035580524003956,2023-12-01
11411,158354,0.0534963392696966,2023-12-01
11412,175263,0.0331766866377705,2023-12-01
11413,177088,0.0367790039036953,2023-12-01
11414,3221,0.0278994672396077,2024-03-01
11415,3243,0.0426530498496652,2024-03-01
11416,4601,0.0798700136685702,2024-03-01
11417,4885,0.0357627868671598,2024-03-01
11418,6742,0.04668641050476,2024-03-01
11419,9783,0.0412010056705769,2024-03-01
11420,11811,0.0251244015526358,2024-03-01
11421,12635,0.0248653582546502,2024-03-01
11422,14824,0.0292682474050856,2024-03-01
11423,15208,0.0798700136685702,2024-03-01
11424,15417,0.0298667828163617,2024-03-01
11425,24616,0.0298667828163617,2024-03-01
11426,41918,0.0798700136685702,2024-03-01
11427,61302,0.0276771587241599,2024-03-01
11428,133768,0.0265304403171136,2024-03-01
11429,141913,0.0268001979358362,2024-03-01
11430,149337,0.028176632175126,2024-03-01
11431,158354,0.0360413834478259,2024-03-01
11432,163610,0.0249498428730025,2024-03-01
11433,175263,0.029570192663373,2024-03-01
11434,177088,0.0288443361077616,2024-03-01
11435,179534,0.025221087922746,2024-03-01
11436,180081,0.0294597424604908,2024-03-01
11437,3221,0.0231855230673293,2024-06-03
11438,3243,0.0389959009701183,2024-06-03
11439,4885,0.0299662998655423,2024-06-03
11440,5786,0.0230828549110706,2024-06-03
11441,9783,0.0397743007820463,2024-06-03
11442,10035,0.0231272456089908,2024-06-03
11443,12635,0.0279441401892673,2024-06-03
11444,12726,0.024960864884164,2024-06-03
11445,15417,0.0253837317514408,2024-06-03
11446,21825,0.046728987939274,2024-06-03
11447,24616,0.0279441401892673,2024-06-03
11448,41918,0.0501515682427906,2024-06-03
11449,61739,0.0234219020614581,2024-06-03
11450,141913,0.0253837317514408,2024-06-03
11451,144009,0.0266681159378893,2024-06-03
11452,149070,0.0253837317514408,2024-06-03
11453,149337,0.0253837317514408,2024-06-03
11454,158354,0.0319162504119107,2024-06-03
11455,158742,0.0237888415188468,2024-06-03
11456,163610,0.0253837317514408,2024-06-03
11457,177088,0.0270298446367977,2024-06-03
11458,180081,0.0263492499566733,2024-06-03
11459,184500,0.027109296723095,2024-06-03
11460,1487,0.0281265269206012,2024-09-03
11461,4723,0.0282009083995327,2024-09-03
11462,4885,0.0276486146553365,2024-09-03
11463,5786,0.0251130434956948,2024-09-03
11464,7065,0.0271091801895029,2024-09-03
11465,7647,0.0260950167356208,2024-09-03
11466,7982,0.0258341136346213,2024-09-03
11467,11687,0.028466626799872,2024-09-03
11468,11811,0.0267657778717594,2024-09-03
11469,11856,0.0400029939014,2024-09-03
11470,15417,0.0278030835701552,2024-09-03
11471,21825,0.0483763483094039,2024-09-03
11472,31774,0.031808079647464,2024-09-03
11473,39067,0.0263271348009373,2024-09-03
11474,41918,0.0482361602692763,2024-09-03
11475,61380,0.0270495244529433,2024-09-03
11476,141913,0.0293167226791783,2024-09-03
11477,143356,0.0253466719567763,2024-09-03
11478,149337,0.0268544810860228,2024-09-03
11479,163610,0.0273292249634918,2024-09-03
11480,165993,0.0261315959157326,2024-09-03
11481,177088,0.0248077823589002,2024-09-03
11482,180081,0.0274673894948263,2024-09-03
11483,2019,0.0184955094009637,2024-12-02
11484,3231,0.0186022501438856,2024-12-02
11485,3243,0.0225167497992515,2024-12-02
11486,4601,0.0192643795162439,2024-12-02
11487,4885,0.0188029799610376,2024-12-02
11488,11856,0.0297393910586833,2024-12-02
11489,13988,0.0185797233134508,2024-12-02
11490,15208,0.02161874063313,2024-12-02
11491,15417,0.0186203699558973,2024-12-02
11492,20430,0.0179523006081581,2024-12-02
11493,21825,0.0297393910586833,2024-12-02
11494,24616,0.0199808217585086,2024-12-02
11495,31774,0.0176741536706686,2024-12-02
11496,39067,0.0208522751927375,2024-12-02
11497,63172,0.017821567133069,2024-12-02
11498,141913,0.0199808217585086,2024-12-02
11499,144009,0.0228039659559726,2024-12-02
11500,149337,0.021386619657278,2024-12-02
11501,158354,0.0176741536706686,2024-12-02
11502,165993,0.021386619657278,2024-12-02
11503,179534,0.0182221326977014,2024-12-02
11504,179741,0.0210064388811588,2024-12-02
11505,184500,0.01955421641469,2024-12-02
11506,1327,0.1463942393777164,2001-03-01
11507,1632,0.1563693950588517,2001-03-01
11508,1690,0.1626738680653483,2001-03-01
11509,12141,0.1644535675763073,2001-03-01
11510,12884,0.1950990729836384,2001-03-01
11511,24800,0.2057280327219202,2001-03-01
11512,28139,0.150870776971034,2001-03-01
11513,29241,0.2222126346901218,2001-03-01
11514,61591,0.1823995825425819,2001-03-01
11515,64356,0.1839778418784308,2001-03-01
11516,66368,0.1653529214862848,2001-03-01
11517,117768,0.1468536410543575,2001-03-01
11518,121718,0.1877567153599205,2001-03-01
11519,125595,0.2238801826904391,2001-03-01
11520,1632,0.0944534167647361,2001-06-01
11521,1690,0.104739136993885,2001-06-01
11522,7343,0.0997135564684867,2001-06-01
11523,12141,0.0944534167647361,2001-06-01
11524,12142,0.0956762507557869,2001-06-01
11525,24800,0.1396630406379699,2001-06-01
11526,27928,0.0986790135502815,2001-06-01
11527,29241,0.0949213206768035,2001-06-01
11528,61591,0.0944534167647361,2001-06-01
11529,64356,0.0997135564684867,2001-06-01
11530,121077,0.1003508791327476,2001-06-01
11531,121718,0.0937175005674362,2001-06-01
11532,125595,0.1278446465730667,2001-06-01
11533,126721,0.0937059000134468,2001-06-01
11534,1704,0.1033302476673809,2001-09-04
11535,5606,0.1124974749174015,2001-09-04
11536,7343,0.1017810927640557,2001-09-04
11537,10453,0.0965075788519152,2001-09-04
11538,14282,0.1240931220718251,2001-09-04
11539,15855,0.1113960274742861,2001-09-04
11540,24975,0.0996091321592458,2001-09-04
11541,28195,0.1106556350683343,2001-09-04
11542,29241,0.1465195079884143,2001-09-04
11543,61591,0.1017810927640557,2001-09-04
11544,111864,0.1137413937672364,2001-09-04
11545,117768,0.1035275433088285,2001-09-04
11546,121077,0.1256289268961434,2001-09-04
11547,121718,0.1059900669688383,2001-09-04
11548,125595,0.1163764442630324,2001-09-04
11549,1327,0.1048837706667693,2001-12-03
11550,1690,0.1165244792771447,2001-12-03
11551,1704,0.119495206004923,2001-12-03
11552,3532,0.0937665771427576,2001-12-03
11553,7343,0.1213411787043615,2001-12-03
11554,10420,0.1020606117145952,2001-12-03
11555,10499,0.095586550950972,2001-12-03
11556,12141,0.0961867911022948,2001-12-03
11557,24800,0.1235209291214414,2001-12-03
11558,27928,0.0897676888344773,2001-12-03
11559,61591,0.0963582181978076,2001-12-03
11560,111864,0.0923826272958751,2001-12-03
11561,121077,0.1286897075798651,2001-12-03
11562,121718,0.098593877500834,2001-12-03
11563,125595,0.1148312950947499,2001-12-03
11564,1161,0.0858655451489426,2002-09-03
11565,1327,0.0703475035065356,2002-09-03
11566,1690,0.1176789318196823,2002-09-03
11567,3532,0.087110144100573,2002-09-03
11568,6008,0.0745218536299338,2002-09-03
11569,7343,0.0786114514472812,2002-09-03
11570,10420,0.0837431516392747,2002-09-03
11571,10453,0.0842757315306771,2002-09-03
11572,15855,0.0932230003490951,2002-09-03
11573,24925,0.0677961222886606,2002-09-03
11574,28195,0.0741676011926249,2002-09-03
11575,29241,0.0771190384809539,2002-09-03
11576,117768,0.1005826124233754,2002-09-03
11577,121077,0.0904650806128687,2002-09-03
11578,125595,0.0728532017927037,2002-09-03
11579,1161,0.0887491502661067,2002-12-02
11580,1690,0.1270179432349703,2002-12-02
11581,3336,0.094475544406015,2002-12-02
11582,3532,0.0945805193777708,2002-12-02
11583,6008,0.0799753511110135,2002-12-02
11584,6565,0.1150235645142164,2002-12-02
11585,10420,0.098214152211365,2002-12-02
11586,10453,0.0906287415934158,2002-12-02
11587,15855,0.0776277127029755,2002-12-02
11588,29241,0.0965163308479336,2002-12-02
11589,63080,0.0867233103204445,2002-12-02
11590,117768,0.1186352281354581,2002-12-02
11591,121077,0.1127547792066489,2002-12-02
11592,121718,0.1060007744749099,2002-12-02
11593,125595,0.0893003255872827,2002-12-02
11594,1161,0.0366831831634044,2003-03-03
11595,1327,0.0366831831634044,2003-03-03
11596,7343,0.0366831831634044,2003-03-03
11597,7585,0.0366831831634044,2003-03-03
11598,10420,0.0366831831634044,2003-03-03
11599,10453,0.0366831831634044,2003-03-03
11600,11399,0.0525935515761375,2003-03-03
11601,18699,0.0366831831634044,2003-03-03
11602,24975,0.0366831831634044,2003-03-03
11603,28139,0.0366831831634044,2003-03-03
11604,29241,0.0366831831634044,2003-03-03
11605,117768,0.041686326265335,2003-03-03
11606,125595,0.0683599188923835,2003-03-03
11607,126721,0.0525935515761375,2003-03-03
11608,134932,0.0499647632241249,2003-03-03
11609,143357,0.0525935515761375,2003-03-03
11610,1327,0.0438247294990752,2003-12-01
11611,1690,0.0681014017559971,2003-12-01
11612,3336,0.0668801357317921,2003-12-01
11613,5606,0.0918716899331402,2003-12-01
11614,7343,0.051385261514769,2003-12-01
11615,10789,0.0610021009251777,2003-12-01
11616,14282,0.0545791407464475,2003-12-01
11617,15855,0.0353247352909935,2003-12-01
11618,22815,0.0893119783509856,2003-12-01
11619,24925,0.0335999220046835,2003-12-01
11620,63080,0.0334184652940907,2003-12-01
11621,111864,0.0512666894863672,2003-12-01
11622,117768,0.0580542556832958,2003-12-01
11623,126721,0.0555566121085586,2003-12-01
11624,150937,0.0433280381027743,2003-12-01
11625,1327,0.0108922459185123,2004-03-01
11626,1690,0.0108922459185123,2004-03-01
11627,1878,0.0097632808610796,2004-03-01
11628,3336,0.0097632808610796,2004-03-01
11629,3532,0.0108922459185123,2004-03-01
11630,5606,0.0108922459185123,2004-03-01
11631,6304,0.0188792832195758,2004-03-01
11632,10420,0.0108922459185123,2004-03-01
11633,11399,0.0365341529250144,2004-03-01
11634,11636,0.0097632808610796,2004-03-01
11635,12141,0.0188792832195758,2004-03-01
11636,12441,0.0108922459185123,2004-03-01
11637,12540,0.0097632808610796,2004-03-01
11638,22815,0.0097632808610796,2004-03-01
11639,24925,0.0188792832195758,2004-03-01
11640,27928,0.0097632808610796,2004-03-01
11641,28385,0.0108922459185123,2004-03-01
11642,63080,0.0097632808610796,2004-03-01
11643,64356,0.028638819232583,2004-03-01
11644,117768,0.0108435871079564,2004-03-01
11645,126721,0.0097632808610796,2004-03-01
11646,150937,0.0365341529250144,2004-03-01
11647,1690,0.0821490566486381,2004-06-01
11648,3336,0.054007695102908,2004-06-01
11649,5606,0.0925556639143808,2004-06-01
11650,6565,0.036700395174653,2004-06-01
11651,11399,0.0619095382745194,2004-06-01
11652,12142,0.0392310340160665,2004-06-01
11653,14282,0.0602698480728897,2004-06-01
11654,22815,0.062242164137515,2004-06-01
11655,27928,0.0355233531850354,2004-06-01
11656,61591,0.0369103962140734,2004-06-01
11657,63080,0.0320895377776689,2004-06-01
11658,111864,0.0328563007717728,2004-06-01
11659,117768,0.0643857069106634,2004-06-01
11660,143357,0.0342938520170145,2004-06-01
11661,150937,0.0856011495801888,2004-06-01
11662,1327,0.0774229237757871,2004-09-01
11663,1690,0.1021275723156245,2004-09-01
11664,1704,0.0528641274646822,2004-09-01
11665,5606,0.085993184018165,2004-09-01
11666,6565,0.0475174874973169,2004-09-01
11667,7343,0.0694306064413518,2004-09-01
11668,10499,0.0612886423050433,2004-09-01
11669,11399,0.1012065466832804,2004-09-01
11670,14282,0.0686798447789925,2004-09-01
11671,22815,0.0915018034721361,2004-09-01
11672,28195,0.0509280406199416,2004-09-01
11673,117768,0.0800935459809821,2004-09-01
11674,121077,0.0554902178734901,2004-09-01
11675,134932,0.0572616337347795,2004-09-01
11676,150937,0.0939070195744345,2004-09-01
11677,1327,0.0609186479146852,2004-12-01
11678,1690,0.0999796212651718,2004-12-01
11679,1704,0.0743306235840371,2004-12-01
11680,5606,0.1031099545549917,2004-12-01
11681,6008,0.0738274529824696,2004-12-01
11682,6565,0.089179663882758,2004-12-01
11683,7343,0.0640094236569101,2004-12-01
11684,10453,0.0839607550018486,2004-12-01
11685,10499,0.0683553301958663,2004-12-01
11686,11399,0.0640233122687095,2004-12-01
11687,14282,0.0602770078831101,2004-12-01
11688,117768,0.1083145223266432,2004-12-01
11689,134932,0.0973089350661606,2004-12-01
11690,150937,0.0736759786079752,2004-12-01
11691,160888,0.078296275691314,2004-12-01
11692,1327,0.0906185129345979,2005-03-01
11693,1690,0.0701399128644341,2005-03-01
11694,1704,0.0529696659277896,2005-03-01
11695,5606,0.0847188285868574,2005-03-01
11696,6008,0.0645334904025639,2005-03-01
11697,6565,0.0904655476578748,2005-03-01
11698,7343,0.0932110929597499,2005-03-01
11699,10420,0.0496823674900846,2005-03-01
11700,10453,0.0601482184732436,2005-03-01
11701,11399,0.060472492545036,2005-03-01
11702,14282,0.0575860750827289,2005-03-01
11703,22815,0.0544287838913055,2005-03-01
11704,117768,0.1132551240724283,2005-03-01
11705,134932,0.0692063073419154,2005-03-01
11706,150937,0.065439848925125,2005-03-01
11707,1327,0.0803665269260131,2005-06-01
11708,1690,0.055351147248496,2005-06-01
11709,1704,0.0584654453220639,2005-06-01
11710,3336,0.0606486453334511,2005-06-01
11711,5606,0.0970031259460428,2005-06-01
11712,6565,0.0886541730792944,2005-06-01
11713,10420,0.056708359332507,2005-06-01
11714,10453,0.048790041049821,2005-06-01
11715,10789,0.0507056168003195,2005-06-01
11716,11399,0.0545246399372369,2005-06-01
11717,14282,0.0591052053886146,2005-06-01
11718,29241,0.0590646534225668,2005-06-01
11719,117768,0.1036099554178879,2005-06-01
11720,134932,0.0784342598512433,2005-06-01
11721,150937,0.0515005724567942,2005-06-01
11722,1327,0.0720099875937414,2005-09-01
11723,1690,0.0644833939362428,2005-09-01
11724,1704,0.0564099783727831,2005-09-01
11725,3336,0.0455527689869309,2005-09-01
11726,5606,0.0495561402911508,2005-09-01
11727,6565,0.0922425453621415,2005-09-01
11728,7343,0.0620208189997888,2005-09-01
11729,14282,0.0574045984577568,2005-09-01
11730,15855,0.0447793689967707,2005-09-01
11731,22815,0.045380725463226,2005-09-01
11732,28385,0.0558414864366953,2005-09-01
11733,29241,0.046081975812854,2005-09-01
11734,117768,0.1005908902004352,2005-09-01
11735,134932,0.0542878748945967,2005-09-01
11736,150937,0.0908315776065314,2005-09-01
11737,1327,0.0804593499364954,2005-12-01
11738,1690,0.0701491028047499,2005-12-01
11739,3336,0.0596062366971377,2005-12-01
11740,5606,0.0626371278564757,2005-12-01
11741,6008,0.0522142358989031,2005-12-01
11742,6565,0.080747249398982,2005-12-01
11743,7343,0.0646980867179667,2005-12-01
11744,10420,0.0558664453051365,2005-12-01
11745,11399,0.067890087369301,2005-12-01
11746,14282,0.059130141879433,2005-12-01
11747,22815,0.0762505413903805,2005-12-01
11748,117768,0.0750535709124684,2005-12-01
11749,134932,0.0784380710809313,2005-12-01
11750,150937,0.0916924391714099,2005-12-01
11751,160888,0.0646867633348,2005-12-01
11752,1327,0.0852854527034811,2006-03-01
11753,1690,0.0577188453421293,2006-03-01
11754,5606,0.0623980311788259,2006-03-01
11755,6008,0.0568616661789048,2006-03-01
11756,6565,0.0741743865838223,2006-03-01
11757,7343,0.0559991338334316,2006-03-01
11758,10453,0.0602548374302385,2006-03-01
11759,11399,0.0559426590113529,2006-03-01
11760,11636,0.0590321834838343,2006-03-01
11761,14282,0.06537670538342,2006-03-01
11762,22815,0.0639443781713547,2006-03-01
11763,117768,0.0678400964567978,2006-03-01
11764,121718,0.052865931582201,2006-03-01
11765,134932,0.055347857455398,2006-03-01
11766,150937,0.0921943523305618,2006-03-01
11767,1327,0.0570989678895802,2006-06-01
11768,2504,0.0593111955193912,2006-06-01
11769,5606,0.0883198909376779,2006-06-01
11770,6304,0.0997485630346951,2006-06-01
11771,6565,0.0809554809034862,2006-06-01
11772,11399,0.058516460082968,2006-06-01
11773,14282,0.056283694864084,2006-06-01
11774,27928,0.0773727531339408,2006-06-01
11775,27965,0.0911715304295195,2006-06-01
11776,28385,0.0602718883086783,2006-06-01
11777,111864,0.0670855042152549,2006-06-01
11778,117768,0.0665707399579279,2006-06-01
11779,134932,0.0805238263021633,2006-06-01
11780,143357,0.1130171236450714,2006-06-01
11781,150937,0.0694705060788131,2006-06-01
11782,1327,0.0708794380024571,2006-09-01
11783,1704,0.056584614709413,2006-09-01
11784,5606,0.0758045343303086,2006-09-01
11785,6008,0.0659993040312251,2006-09-01
11786,6565,0.0580603924738157,2006-09-01
11787,7343,0.0533046905754609,2006-09-01
11788,10453,0.078179286852335,2006-09-01
11789,11399,0.0894307478041606,2006-09-01
11790,14282,0.0602996671978962,2006-09-01
11791,15855,0.0756406161959733,2006-09-01
11792,20779,0.0554978889366664,2006-09-01
11793,117768,0.0664845305548499,2006-09-01
11794,121718,0.0576510667849441,2006-09-01
11795,134932,0.085379945990597,2006-09-01
11796,150937,0.0587128269608116,2006-09-01
11797,1327,0.085040761172827,2006-12-01
11798,1690,0.0644768809411741,2006-12-01
11799,1704,0.0590858297744176,2006-12-01
11800,5606,0.0727520307855335,2006-12-01
11801,6008,0.0622897335012161,2006-12-01
11802,6565,0.0872777843249153,2006-12-01
11803,10420,0.0661145756473563,2006-12-01
11804,10453,0.0896362588046902,2006-12-01
11805,10499,0.0548073423560057,2006-12-01
11806,11399,0.077484011382581,2006-12-01
11807,14282,0.0624543869589277,2006-12-01
11808,15855,0.0639849771178131,2006-12-01
11809,117768,0.0756499704863905,2006-12-01
11810,121718,0.0528993323663624,2006-12-01
11811,134932,0.0988226357275589,2006-12-01
11812,150937,0.0474695191178064,2006-12-01
11813,1327,0.0693685784935951,2007-03-01
11814,1690,0.0446677729487419,2007-03-01
11815,3532,0.0555340982973575,2007-03-01
11816,6304,0.0353783965110778,2007-03-01
11817,6565,0.0446677729487419,2007-03-01
11818,10453,0.0356625840067863,2007-03-01
11819,11399,0.0502209067344665,2007-03-01
11820,12441,0.0401844270527362,2007-03-01
11821,14282,0.0446677729487419,2007-03-01
11822,15855,0.0446677729487419,2007-03-01
11823,22815,0.0389019064605236,2007-03-01
